user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
56100d727ffc8a0005811338,43,female,1,1,61,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.226,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,62,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.268,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,63,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.23,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,64,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.21,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,65,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.545,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,66,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.469,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,67,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.64,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,68,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.622,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,69,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.83,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,70,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.18,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,71,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.23,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,72,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.203,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,73,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.268,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,74,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.164,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,75,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.209,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,76,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.782,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,77,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.627,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,78,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.669,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,79,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.221,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,80,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.209,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,81,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.724,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,82,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,left,2,1,0,0.596,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,83,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.148,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,84,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.436,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,85,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.418,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,86,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.242,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,87,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.21,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,88,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.25,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,89,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.165,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,90,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.16,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,91,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.167,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,92,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.223,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,93,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.124,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,94,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.229,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,95,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.238,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,96,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.123,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,97,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.226,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,98,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.156,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,99,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.153,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,100,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.222,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,1,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.252,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,2,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.224,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,3,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.157,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,4,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.188,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,5,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.235,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,6,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.112,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,7,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.173,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,8,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.162,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,9,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.207,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,10,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.16,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,11,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.13,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,2,12,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.238,7,13,136,277,0.277,1.7269999999999999,27-05-2020,17:26:49
