user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
5af478d820299700016d0748,30,female,1,1,94,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.363,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,95,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.303,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,96,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.311,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,97,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.253,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,98,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.246,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,99,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.262,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,100,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.221,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,1,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.225,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,2,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.241,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,3,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.256,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,4,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.237,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,5,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.264,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,6,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.272,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,2,7,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.27,8,24,681,1240,1.24,2.69,21-05-2020,14:54:43
