user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,block_payoff,final_payoff,date,time
5b2973a08c745200013b84ae,52,female,1,2,2,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.165,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,3,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.148,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,4,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.148,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,5,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.192,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,6,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.189,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,7,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.141,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,8,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.136,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,9,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.154,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,10,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.183,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,11,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.135,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,12,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.162,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,13,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.159,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,14,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.145,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,15,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.159,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,16,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.161,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,17,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,left,2,1,0,0.313,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,18,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.211,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,19,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.159,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,20,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.152,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,21,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.136,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,22,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.162,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,23,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.139,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,24,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.2,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,25,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.11,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,26,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.108,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,27,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.136,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,28,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.14,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,29,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.12,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,30,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.121,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,31,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.194,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,32,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.198,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,33,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.123,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,34,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.152,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,35,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.18,7,142,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,2,36,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.14,7,142,281,18-05-2020,18:57:39
